date,region,visitor_count,unique_visitors,tourism_spending,destination_search,avg_stay_time,avg_lodging_days,lodging_visitor_ratio,population,grdp,accommodation_business_count,restaurant_business_count,year,month,quarter
2024-11-01,제주특별자치도,1442081.0,1167588.0,130451558099.0,109419.0,5.72,0.68,0.401,9562875,382515000000000,4159,48761,2024,11,4
2024-12-01,제주특별자치도,1463617.0,1198811.0,114848339747.0,152475.0,5.19,1.38,0.308,9562875,382515000000000,4159,48761,2024,12,4
2025-01-01,제주특별자치도,1649329.0,1236166.0,90640054095.0,141473.0,4.64,0.97,0.355,9562875,382515000000000,4159,48761,2025,1,1
2025-02-01,제주특별자치도,1879775.0,1428455.0,161564124010.0,185951.0,6.49,1.89,0.492,9562875,382515000000000,4159,48761,2025,2,1
2025-03-01,제주특별자치도,1954777.0,1656160.0,153010530885.0,146864.0,5.27,1.42,0.192,9562875,382515000000000,4159,48761,2025,3,1
2025-04-01,제주특별자치도,1670990.0,1324573.0,98405460480.0,198284.0,5.23,1.64,0.379,9562875,382515000000000,4159,48761,2025,4,2
2025-05-01,제주특별자치도,1823992.0,1483646.0,122084198069.0,142398.0,6.76,1.6,0.554,9562875,382515000000000,4159,48761,2025,5,2
2025-06-01,제주특별자치도,1574800.0,1206380.0,86851682903.0,99428.0,5.9,1.55,0.285,9562875,382515000000000,4159,48761,2025,6,2
2020-01-01,충청남도,579132.0,438752.0,28774157670.0,40395.0,3.15,1.02,0.263,5271873,168699936000000,1411,69351,2020,1,1
2020-02-01,충청남도,580208.0,407045.0,20197703609.0,55233.0,3.82,1.34,0.05,5271873,168699936000000,1411,69351,2020,2,1
2020-03-01,충청남도,641636.0,532078.0,30635823622.0,66687.0,3.54,1.23,0.162,5271873,168699936000000,1411,69351,2020,3,1
2020-04-01,충청남도,595227.0,442021.0,31795687239.0,65354.0,3.82,0.73,0.164,5271873,168699936000000,1411,69351,2020,4,2
2020-05-01,충청남도,663517.0,517978.0,32598399216.0,47943.0,4.05,0.75,0.281,5271873,168699936000000,1411,69351,2020,5,2
2020-06-01,충청남도,610640.0,480854.0,31457177163.0,70227.0,3.7,1.03,0.286,5271873,168699936000000,1411,69351,2020,6,2
2020-07-01,충청남도,587159.0,463049.0,23536204065.0,51574.0,4.47,1.14,0.187,5271873,168699936000000,1411,69351,2020,7,3
2020-08-01,충청남도,526117.0,418763.0,28160572290.0,48706.0,3.53,1.01,0.139,5271873,168699936000000,1411,69351,2020,8,3
2020-09-01,충청남도,485355.0,378789.0,28153686017.0,35542.0,3.17,1.01,0.125,5271873,168699936000000,1411,69351,2020,9,3
2020-10-01,충청남도,471234.0,365398.0,23575148411.0,30655.0,3.82,1.23,0.095,5271873,168699936000000,1411,69351,2020,10,4
2020-11-01,충청남도,495940.0,369069.0,27850668779.0,52872.0,3.03,1.31,0.297,5271873,168699936000000,1411,69351,2020,11,4
2020-12-01,충청남도,476071.0,417915.0,21954148859.0,49491.0,3.17,0.85,0.24,5271873,168699936000000,1411,69351,2020,12,4
2021-01-01,충청남도,595795.0,461147.0,24648258010.0,36450.0,3.09,0.79,0.119,5271873,168699936000000,1411,69351,2021,1,1
2021-02-01,충청남도,677812.0,493949.0,39568313786.0,65732.0,3.75,1.11,0.168,5271873,168699936000000,1411,69351,2021,2,1
2021-03-01,충청남도,687142.0,576204.0,40551417657.0,57735.0,2.82,1.05,0.235,5271873,168699936000000,1411,69351,2021,3,1
2021-04-01,충청남도,753642.0,649305.0,46708848677.0,49171.0,4.44,0.94,0.235,5271873,168699936000000,1411,69351,2021,4,2
2021-05-01,충청남도,769054.0,578365.0,48711236923.0,48444.0,3.79,1.11,0.124,5271873,168699936000000,1411,69351,2021,5,2
2021-06-01,충청남도,802321.0,564076.0,51017383813.0,50286.0,4.13,1.24,0.205,5271873,168699936000000,1411,69351,2021,6,2
2021-07-01,충청남도,700866.0,492282.0,35593944435.0,61377.0,3.88,0.9,0.198,5271873,168699936000000,1411,69351,2021,7,3
2021-08-01,충청남도,600850.0,503348.0,29471607791.0,41436.0,4.68,0.84,0.228,5271873,168699936000000,1411,69351,2021,8,3
2021-09-01,충청남도,570724.0,415656.0,36325150460.0,51994.0,4.12,1.12,0.157,5271873,168699936000000,1411,69351,2021,9,3
2021-10-01,충청남도,575996.0,487989.0,36953493219.0,51904.0,3.26,1.44,0.18,5271873,168699936000000,1411,69351,2021,10,4
2021-11-01,충청남도,571508.0,456249.0,21110286212.0,48623.0,3.01,1.21,0.175,5271873,168699936000000,1411,69351,2021,11,4
2021-12-01,충청남도,630628.0,452923.0,33592300288.0,51310.0,3.24,0.93,0.243,5271873,168699936000000,1411,69351,2021,12,4
2022-01-01,충청남도,680895.0,564094.0,41490057808.0,46034.0,3.96,1.14,0.262,5271873,168699936000000,1411,69351,2022,1,1
2022-02-01,충청남도,809997.0,590451.0,45060639011.0,85481.0,3.04,1.08,0.137,5271873,168699936000000,1411,69351,2022,2,1
2022-03-01,충청남도,918171.0,731254.0,42476657481.0,101818.0,3.61,0.34,0.146,5271873,168699936000000,1411,69351,2022,3,1
2022-04-01,충청남도,980782.0,833419.0,45653151192.0,78461.0,3.58,1.7,0.179,5271873,168699936000000,1411,69351,2022,4,2
2022-05-01,충청남도,938812.0,739377.0,41703692269.0,62346.0,3.25,0.88,0.165,5271873,168699936000000,1411,69351,2022,5,2
2022-06-01,충청남도,736660.0,520324.0,32478027203.0,68249.0,3.39,0.62,0.245,5271873,168699936000000,1411,69351,2022,6,2
2022-07-01,충청남도,813206.0,624479.0,34237384932.0,60672.0,3.57,1.44,0.182,5271873,168699936000000,1411,69351,2022,7,3
2022-08-01,충청남도,753813.0,530539.0,35443815038.0,80320.0,3.1,1.25,0.077,5271873,168699936000000,1411,69351,2022,8,3
2022-09-01,충청남도,704699.0,499921.0,42484740517.0,50662.0,3.17,1.0,0.253,5271873,168699936000000,1411,69351,2022,9,3
2022-10-01,충청남도,616168.0,531793.0,23460673089.0,43570.0,4.23,0.89,0.197,5271873,168699936000000,1411,69351,2022,10,4
2022-11-01,충청남도,681295.0,590132.0,34658608106.0,51904.0,3.73,1.31,0.279,5271873,168699936000000,1411,69351,2022,11,4
2022-12-01,충청남도,723779.0,521451.0,24840040706.0,86830.0,3.68,1.21,0.237,5271873,168699936000000,1411,69351,2022,12,4
2023-01-01,충청남도,768723.0,559037.0,32986723642.0,63464.0,3.65,1.14,0.299,5271873,168699936000000,1411,69351,2023,1,1
2023-02-01,충청남도,958144.0,831645.0,51456671952.0,103585.0,3.12,0.59,0.165,5271873,168699936000000,1411,69351,2023,2,1
2023-03-01,충청남도,994247.0,787649.0,48831100982.0,96945.0,3.86,1.1,0.237,5271873,168699936000000,1411,69351,2023,3,1
2023-04-01,충청남도,1013931.0,721232.0,40489098841.0,62811.0,3.63,1.28,0.258,5271873,168699936000000,1411,69351,2023,4,2
2023-05-01,충청남도,1053653.0,766913.0,45745355059.0,78959.0,3.52,0.77,0.153,5271873,168699936000000,1411,69351,2023,5,2
2023-06-01,충청남도,810755.0,711504.0,29115302895.0,55562.0,3.43,1.11,0.165,5271873,168699936000000,1411,69351,2023,6,2
2023-07-01,충청남도,1107465.0,887175.0,43663894994.0,79584.0,4.33,1.28,0.092,5271873,168699936000000,1411,69351,2023,7,3
2023-08-01,충청남도,814427.0,712315.0,28401207115.0,88090.0,3.47,0.93,0.259,5271873,168699936000000,1411,69351,2023,8,3
2023-09-01,충청남도,829819.0,697790.0,52184779364.0,84240.0,4.34,0.97,0.159,5271873,168699936000000,1411,69351,2023,9,3
2023-10-01,충청남도,734424.0,523684.0,40922400933.0,61803.0,3.87,1.13,0.238,5271873,168699936000000,1411,69351,2023,10,4
2023-11-01,충청남도,737499.0,569649.0,26378476509.0,66221.0,2.94,1.02,0.137,5271873,168699936000000,1411,69351,2023,11,4
2023-12-01,충청남도,918905.0,776081.0,35740303979.0,75344.0,3.24,0.85,0.174,5271873,168699936000000,1411,69351,2023,12,4
2024-01-01,충청남도,1025956.0,753327.0,46600648033.0,68070.0,4.1,0.88,0.217,5271873,168699936000000,1411,69351,2024,1,1
2024-02-01,충청남도,1173564.0,1014008.0,60034193005.0,82701.0,2.6,1.32,0.174,5271873,168699936000000,1411,69351,2024,2,1
2024-03-01,충청남도,1250023.0,1070055.0,76945906048.0,143987.0,4.3,1.1,0.141,5271873,168699936000000,1411,69351,2024,3,1
2024-04-01,충청남도,1240415.0,1003755.0,48752873486.0,133773.0,4.04,0.98,0.213,5271873,168699936000000,1411,69351,2024,4,2
2024-05-01,충청남도,1045504.0,795363.0,36334711456.0,87843.0,3.52,1.56,0.254,5271873,168699936000000,1411,69351,2024,5,2
2024-06-01,충청남도,1161067.0,857777.0,43989031869.0,128985.0,3.85,1.08,0.275,5271873,168699936000000,1411,69351,2024,6,2
2024-07-01,충청남도,1069500.0,816030.0,66959491610.0,68381.0,2.84,1.58,0.274,5271873,168699936000000,1411,69351,2024,7,3
2024-08-01,충청남도,832978.0,637747.0,49992552213.0,59722.0,4.02,1.13,0.277,5271873,168699936000000,1411,69351,2024,8,3
2024-09-01,충청남도,897026.0,661424.0,46291617119.0,100524.0,4.12,1.19,0.194,5271873,168699936000000,1411,69351,2024,9,3
2024-10-01,충청남도,762567.0,587252.0,48287341535.0,60383.0,3.52,0.93,0.183,5271873,168699936000000,1411,69351,2024,10,4
2024-11-01,충청남도,799119.0,672000.0,38154130608.0,71214.0,4.2,0.96,0.28,5271873,168699936000000,1411,69351,2024,11,4
2024-12-01,충청남도,790832.0,605873.0,39774070725.0,85827.0,3.09,1.17,0.058,5271873,168699936000000,1411,69351,2024,12,4
2025-01-01,충청남도,941413.0,706016.0,59085354024.0,97353.0,4.08,1.5,0.259,5271873,168699936000000,1411,69351,2025,1,1
2025-02-01,충청남도,1128396.0,893364.0,57435297254.0,92038.0,3.42,1.05,0.234,5271873,168699936000000,1411,69351,2025,2,1
2025-03-01,충청남도,1136603.0,803308.0,63815440445.0,104892.0,3.57,0.71,0.201,5271873,168699936000000,1411,69351,2025,3,1
2025-04-01,충청남도,1157875.0,850098.0,55922808571.0,89361.0,3.88,1.24,0.118,5271873,168699936000000,1411,69351,2025,4,2
2025-05-01,충청남도,1282800.0,994411.0,46740632646.0,98032.0,3.86,1.09,0.216,5271873,168699936000000,1411,69351,2025,5,2
2025-06-01,충청남도,1084810.0,870518.0,67665665158.0,128122.0,3.61,0.61,0.327,5271873,168699936000000,1411,69351,2025,6,2
2020-01-01,충청북도,379077.0,292987.0,22367957605.0,23995.0,2.8,0.82,0.189,11995362,599768100000000,2135,60819,2020,1,1
2020-02-01,충청북도,438689.0,347390.0,16834758873.0,34651.0,2.7,0.93,0.15,11995362,599768100000000,2135,60819,2020,2,1
2020-03-01,충청북도,499770.0,431665.0,15658997117.0,54296.0,2.37,0.92,0.182,11995362,599768100000000,2135,60819,2020,3,1
2020-04-01,충청북도,473079.0,390160.0,24411138269.0,56640.0,2.47,1.05,0.077,11995362,599768100000000,2135,60819,2020,4,2
2020-05-01,충청북도,396326.0,289496.0,23150020513.0,44071.0,3.7,1.5,0.178,11995362,599768100000000,2135,60819,2020,5,2
2020-06-01,충청북도,457866.0,377782.0,20843347823.0,54677.0,2.53,0.66,0.258,11995362,599768100000000,2135,60819,2020,6,2
2020-07-01,충청북도,396457.0,304960.0,16188609460.0,34059.0,3.53,0.97,0.267,11995362,599768100000000,2135,60819,2020,7,3
2020-08-01,충청북도,387357.0,295000.0,20817414899.0,28780.0,3.95,0.99,0.092,11995362,599768100000000,2135,60819,2020,8,3
2020-09-01,충청북도,355617.0,277450.0,20668156903.0,33525.0,4.36,1.2,0.192,11995362,599768100000000,2135,60819,2020,9,3
2020-10-01,충청북도,381602.0,292677.0,12874297200.0,33380.0,3.59,1.19,0.164,11995362,599768100000000,2135,60819,2020,10,4
2020-11-01,충청북도,372340.0,325422.0,16205392962.0,29512.0,3.14,1.38,0.196,11995362,599768100000000,2135,60819,2020,11,4
2020-12-01,충청북도,407338.0,288924.0,13252453080.0,33881.0,2.84,0.71,0.118,11995362,599768100000000,2135,60819,2020,12,4
2021-01-01,충청북도,399119.0,293195.0,15880147782.0,47293.0,3.23,0.71,0.059,11995362,599768100000000,2135,60819,2021,1,1
2021-02-01,충청북도,520278.0,386820.0,26094084336.0,53567.0,3.3,0.82,0.192,11995362,599768100000000,2135,60819,2021,2,1
2021-03-01,충청북도,526702.0,425209.0,27272364909.0,38269.0,3.37,0.96,0.25,11995362,599768100000000,2135,60819,2021,3,1
2021-04-01,충청북도,541617.0,472071.0,17974054132.0,38967.0,3.11,1.23,0.093,11995362,599768100000000,2135,60819,2021,4,2
2021-05-01,충청북도,510190.0,383740.0,19293538735.0,37148.0,3.34,1.32,0.139,11995362,599768100000000,2135,60819,2021,5,2
2021-06-01,충청북도,501243.0,386140.0,29264346623.0,58786.0,2.67,0.85,0.222,11995362,599768100000000,2135,60819,2021,6,2
2021-07-01,충청북도,475767.0,355885.0,21535683889.0,50747.0,3.05,1.0,0.186,11995362,599768100000000,2135,60819,2021,7,3
2021-08-01,충청북도,484769.0,366636.0,15928568935.0,49492.0,2.77,0.98,0.174,11995362,599768100000000,2135,60819,2021,8,3
2021-09-01,충청북도,447344.0,374841.0,17731901075.0,48625.0,2.75,0.89,0.078,11995362,599768100000000,2135,60819,2021,9,3
2021-10-01,충청북도,429031.0,376572.0,16061830997.0,42791.0,3.82,1.14,0.192,11995362,599768100000000,2135,60819,2021,10,4
2021-11-01,충청북도,430873.0,345685.0,16725509607.0,38118.0,2.96,1.16,0.077,11995362,599768100000000,2135,60819,2021,11,4
2021-12-01,충청북도,457658.0,372401.0,20879607740.0,28864.0,3.75,0.97,0.09,11995362,599768100000000,2135,60819,2021,12,4
2022-01-01,충청북도,514417.0,406772.0,20658971325.0,38832.0,3.0,0.76,0.174,11995362,599768100000000,2135,60819,2022,1,1
2022-02-01,충청북도,579765.0,486804.0,31125152565.0,61493.0,3.44,1.05,0.133,11995362,599768100000000,2135,60819,2022,2,1
2022-03-01,충청북도,659828.0,538653.0,28992311593.0,60521.0,3.87,1.0,0.162,11995362,599768100000000,2135,60819,2022,3,1
2022-04-01,충청북도,660477.0,497127.0,30624047341.0,44916.0,2.88,1.19,0.217,11995362,599768100000000,2135,60819,2022,4,2
2022-05-01,충청북도,548831.0,394724.0,27040700785.0,61513.0,4.28,1.07,0.244,11995362,599768100000000,2135,60819,2022,5,2
2022-06-01,충청북도,607868.0,467639.0,34922242595.0,58734.0,2.98,1.09,0.227,11995362,599768100000000,2135,60819,2022,6,2
2022-07-01,충청북도,591805.0,443568.0,28985599450.0,47615.0,3.02,1.05,0.171,11995362,599768100000000,2135,60819,2022,7,3
2022-08-01,충청북도,559198.0,489521.0,32634647313.0,35742.0,3.53,1.08,0.242,11995362,599768100000000,2135,60819,2022,8,3
2022-09-01,충청북도,465790.0,380566.0,27272771322.0,53430.0,3.45,0.87,0.176,11995362,599768100000000,2135,60819,2022,9,3
2022-10-01,충청북도,522786.0,431962.0,22985063740.0,33096.0,3.06,0.77,0.05,11995362,599768100000000,2135,60819,2022,10,4
2022-11-01,충청북도,511294.0,386588.0,23420248015.0,32704.0,3.58,0.97,0.194,11995362,599768100000000,2135,60819,2022,11,4
2022-12-01,충청북도,463798.0,381637.0,23015063565.0,47734.0,3.12,0.8,0.115,11995362,599768100000000,2135,60819,2022,12,4
2023-01-01,충청북도,669955.0,473767.0,32039494403.0,75157.0,2.86,0.96,0.236,11995362,599768100000000,2135,60819,2023,1,1
2023-02-01,충청북도,675722.0,554590.0,36527301730.0,50462.0,3.24,1.22,0.165,11995362,599768100000000,2135,60819,2023,2,1
2023-03-01,충청북도,744413.0,594863.0,27190961787.0,49215.0,3.53,0.94,0.248,11995362,599768100000000,2135,60819,2023,3,1
2023-04-01,충청북도,814611.0,583623.0,42567747279.0,77344.0,2.28,0.88,0.152,11995362,599768100000000,2135,60819,2023,4,2
2023-05-01,충청북도,831252.0,584494.0,27037494116.0,78442.0,3.43,0.87,0.237,11995362,599768100000000,2135,60819,2023,5,2
2023-06-01,충청북도,784500.0,587872.0,25027007970.0,81677.0,2.44,1.23,0.287,11995362,599768100000000,2135,60819,2023,6,2
2023-07-01,충청북도,711042.0,524080.0,29143596965.0,48043.0,3.85,1.06,0.134,11995362,599768100000000,2135,60819,2023,7,3
2023-08-01,충청북도,564400.0,405813.0,30377279938.0,53463.0,3.51,1.25,0.212,11995362,599768100000000,2135,60819,2023,8,3
2023-09-01,충청북도,605524.0,429994.0,31487778401.0,67244.0,3.53,1.17,0.102,11995362,599768100000000,2135,60819,2023,9,3
2023-10-01,충청북도,565525.0,399270.0,26763252834.0,39581.0,3.24,0.81,0.212,11995362,599768100000000,2135,60819,2023,10,4
2023-11-01,충청북도,575232.0,497386.0,21319587436.0,39492.0,2.5,0.98,0.274,11995362,599768100000000,2135,60819,2023,11,4
2023-12-01,충청북도,570226.0,415248.0,28633349674.0,54526.0,3.61,0.82,0.242,11995362,599768100000000,2135,60819,2023,12,4
2024-01-01,충청북도,613475.0,538101.0,24114427619.0,47660.0,2.69,1.16,0.068,11995362,599768100000000,2135,60819,2024,1,1
2024-02-01,충청북도,808378.0,604524.0,45378575387.0,53521.0,3.19,1.13,0.196,11995362,599768100000000,2135,60819,2024,2,1
2024-03-01,충청북도,880229.0,723396.0,34829104954.0,62759.0,3.25,0.87,0.165,11995362,599768100000000,2135,60819,2024,3,1
2024-04-01,충청북도,943751.0,684643.0,32836228473.0,93059.0,3.11,0.88,0.242,11995362,599768100000000,2135,60819,2024,4,2
2024-05-01,충청북도,876305.0,720220.0,43984285744.0,85636.0,4.3,1.18,0.174,11995362,599768100000000,2135,60819,2024,5,2
2024-06-01,충청북도,869439.0,763796.0,31057773687.0,88254.0,3.41,1.14,0.144,11995362,599768100000000,2135,60819,2024,6,2
2024-07-01,충청북도,748517.0,646595.0,31313010346.0,73234.0,3.13,0.63,0.069,11995362,599768100000000,2135,60819,2024,7,3
2024-08-01,충청북도,723471.0,628343.0,41518667159.0,50995.0,2.9,1.06,0.214,11995362,599768100000000,2135,60819,2024,8,3
2024-09-01,충청북도,621928.0,465351.0,35196402492.0,60943.0,3.25,0.79,0.231,11995362,599768100000000,2135,60819,2024,9,3
2024-10-01,충청북도,672298.0,488288.0,36374908304.0,49819.0,2.58,0.76,0.279,11995362,599768100000000,2135,60819,2024,10,4
2024-11-01,충청북도,590727.0,415308.0,33387122382.0,45000.0,3.39,0.84,0.132,11995362,599768100000000,2135,60819,2024,11,4
2024-12-01,충청북도,692193.0,598641.0,31273403894.0,74554.0,3.32,0.86,0.163,11995362,599768100000000,2135,60819,2024,12,4
2025-01-01,충청북도,800041.0,614509.0,26900975688.0,64430.0,2.99,0.99,0.186,11995362,599768100000000,2135,60819,2025,1,1
2025-02-01,충청북도,757909.0,665074.0,40961418246.0,58275.0,3.13,1.03,0.124,11995362,599768100000000,2135,60819,2025,2,1
2025-03-01,충청북도,877528.0,747417.0,38252620407.0,89960.0,3.67,0.83,0.212,11995362,599768100000000,2135,60819,2025,3,1
2025-04-01,충청북도,983293.0,700818.0,40550764167.0,90549.0,2.6,0.98,0.189,11995362,599768100000000,2135,60819,2025,4,2
2025-05-01,충청북도,863483.0,728219.0,41240098916.0,97743.0,3.92,1.34,0.096,11995362,599768100000000,2135,60819,2025,5,2
2025-06-01,충청북도,763914.0,554583.0,25796174860.0,46599.0,4.18,0.91,0.208,11995362,599768100000000,2135,60819,2025,6,2
